x,y,z,t
-11889.0,354.0,-1093.0,1776886974.577
-11659.0,629.0,-675.0,1776886975.057
-11979.0,296.0,-48.0,1776886975.577
-11771.0,1211.0,970.0,1776886976.086
-11156.0,5063.0,1000.0,1776886976.578
-8247.0,8936.0,117.0,1776886977.086
-4577.0,11871.0,-510.0,1776886977.577
-3129.0,13148.0,-413.0,1776886978.079
-3104.0,13111.0,-535.0,1776886978.577
-3579.0,12501.0,-93.0,1776886979.098
-1637.0,12978.0,1382.0,1776886979.577
-1582.0,13101.0,1565.0,1776886980.097
-1752.0,13168.0,1602.0,1776886980.597
-2522.0,11978.0,1830.0,1776886981.104
-3182.0,9403.0,475.0,1776886981.603
-3239.0,9253.0,540.0,1776886982.098
-4319.0,8711.0,1092.0,1776886982.603
-5342.0,8038.0,1045.0,1776886983.1
-5787.0,7388.0,825.0,1776886983.599
-6474.0,6118.0,612.0,1776886984.102
-6592.0,5918.0,810.0,1776886984.624
-6774.0,6021.0,917.0,1776886985.104
-6779.0,5858.0,730.0,1776886985.618
-6019.0,6871.0,760.0,1776886986.118
-5807.0,7041.0,970.0,1776886986.624
