step,source_index,timestamp,relative_time_sec,image,control_index,telemetry_index,control_timestamp,control_relative_time_sec,telemetry_timestamp,telemetry_relative_time_sec,linear,angular,orientation,speed,battery,signal_level,gps_signal,latitude,longitude,vibration
786,786,1773963392.690212,164.60171794891357,000786.png,1022,790,1773948988.627657,164.66326785087585,1773948992.527,164.45199990272522,1.1920928955078125e-07,-0.1249995231628418,98.0,1.9500000476837158,52.0,5.0,0.0,1000.0,1000.0,0.0
787,787,1773963392.941538,164.85304403305054,000787.png,1024,791,1773948988.834604,164.87021493911743,1773948993.03,164.95499992370605,0.3750000298023224,-0.03124988079071045,100.0,1.909999966621399,52.0,5.0,0.0,1000.0,1000.0,0.0
788,788,1773963393.189427,165.1009328365326,000788.png,1026,792,1773948989.033495,165.06910586357117,1773948993.03,164.95499992370605,0.46875,-0.007812470197677612,100.0,1.909999966621399,52.0,5.0,0.0,1000.0,1000.0,0.0
789,789,1773963393.427489,165.3389949798584,000789.png,1029,793,1773948989.3043728,165.33998370170593,1773948993.591,165.51600003242493,0.49609375,-0.0009765587747097015,92.0,1.7400000095367432,52.0,5.0,0.0,1000.0,1000.0,0.0
790,790,1773963393.587189,165.498694896698,000790.png,1030,793,1773948989.4436746,165.47928547859192,1773948993.591,165.51600003242493,0.498046875,-0.00048827938735485077,92.0,1.7400000095367432,52.0,5.0,0.0,1000.0,1000.0,0.0
791,791,1773963393.817373,165.72887897491455,000791.png,1032,795,1773948989.7018015,165.73741245269775,1773948993.591,165.51600003242493,0.49951171875,-0.00012206984683871269,92.0,1.7400000095367432,52.0,5.0,0.0,1000.0,1000.0,0.0
792,792,1773963393.980316,165.8918218612671,000792.png,1034,796,1773948989.8918986,165.9275095462799,1773948994.076,166.00099992752075,0.4998779296875,-3.0517461709678173e-05,96.0,1.4800000190734863,52.0,5.0,0.0,1000.0,1000.0,0.0
793,793,1773963394.17632,166.08782601356506,000793.png,1036,798,1773948990.1039708,166.13958168029785,1773948994.076,166.00099992752075,0.499969482421875,-7.629365427419543e-06,96.0,1.4800000190734863,52.0,5.0,0.0,1000.0,1000.0,0.0
794,794,1773963394.31024,166.221745967865,000794.png,1037,798,1773948990.2033665,166.23897743225098,1773948994.076,166.00099992752075,0.4999847412109375,-3.8146827137097716e-06,96.0,1.4800000190734863,52.0,5.0,0.0,1000.0,1000.0,0.0
795,795,1773963394.434508,166.34601402282715,000795.png,1038,799,1773948990.3253894,166.36100029945374,1773948994.616,166.54099988937378,0.49999237060546875,-1.9073413568548858e-06,110.0,1.3200000524520874,51.0,5.0,0.0,1000.0,1000.0,0.0
796,796,1773963394.609907,166.52141284942627,000796.png,1040,799,1773948990.5079184,166.54352927207947,1773948994.616,166.54099988937378,0.4999980926513672,-4.7683533921372145e-07,110.0,1.3200000524520874,51.0,5.0,0.0,1000.0,1000.0,0.0
797,797,1773963394.816594,166.72809982299805,000797.png,1041,801,1773948990.7008102,166.73642110824585,1773948994.616,166.54099988937378,0.4999990463256836,-2.3841766960686073e-07,110.0,1.3200000524520874,51.0,5.0,0.0,1000.0,1000.0,0.0
798,798,1773963395.004227,166.91573286056519,000798.png,1043,802,1773948990.8612487,166.8968596458435,1773948995.16,167.08500003814697,0.4999997615814209,-5.960441740171518e-08,125.0,1.309999942779541,51.0,5.0,0.0,1000.0,1000.0,0.0
799,799,1773963395.157015,167.06852102279663,000799.png,1044,802,1773948991.0110097,167.0466206073761,1773948995.16,167.08500003814697,0.49999988079071045,-2.980220870085759e-08,125.0,1.309999942779541,51.0,5.0,0.0,1000.0,1000.0,0.0
800,800,1773963395.335963,167.24746894836426,000800.png,1046,804,1773948991.2534132,167.28902411460876,1773948995.16,167.08500003814697,0.4999999701976776,-7.450552175214398e-09,125.0,1.309999942779541,51.0,5.0,0.0,1000.0,1000.0,0.0
801,801,1773963395.538038,167.4495439529419,000801.png,1048,805,1773948991.4481387,167.48374962806702,1773948995.586,167.510999917984,0.5,-1.8626380438035994e-09,128.0,1.3200000524520874,51.0,5.0,0.0,1000.0,1000.0,0.0
802,802,1773963395.7327,167.6442060470581,000802.png,1049,807,1773948991.5775099,167.61312079429626,1773948995.586,167.510999917984,0.5,-9.313190219017997e-10,128.0,1.3200000524520874,51.0,5.0,0.0,1000.0,1000.0,0.0
803,803,1773963395.884827,167.79633283615112,000803.png,1051,807,1773948991.787454,167.82306480407715,1773948995.586,167.510999917984,0.5,-2.3282975547544993e-10,128.0,1.3200000524520874,51.0,5.0,0.0,1000.0,1000.0,0.0
804,804,1773963396.030385,167.9418909549713,000804.png,1052,808,1773948991.9280834,167.96369433403015,1773948996.18,168.1050000190735,0.5,-1.1641487773772496e-10,119.0,1.340000033378601,51.0,5.0,0.0,1000.0,1000.0,0.0
805,805,1773963396.177492,168.08899784088135,000805.png,1053,808,1773948991.9982274,168.03383827209473,1773948996.18,168.1050000190735,0.5,-5.820743886886248e-11,119.0,1.340000033378601,51.0,5.0,0.0,1000.0,1000.0,0.0
806,806,1773963396.373036,168.28454184532166,000806.png,1055,810,1773948992.2727418,168.30835270881653,1773948996.18,168.1050000190735,0.5,-1.455185971721562e-11,119.0,1.340000033378601,51.0,5.0,0.0,1000.0,1000.0,0.0
807,807,1773963396.537847,168.44935297966003,000807.png,1056,811,1773948992.3688018,168.40441274642944,1773948996.645,168.5699999332428,0.4267767071723938,-0.1767766922712326,116.0,0.699999988079071,51.0,5.0,0.0,1000.0,1000.0,0.0
808,808,1773963396.805899,168.7174048423767,000808.png,1058,812,1773948992.667548,168.70315885543823,1773948996.645,168.5699999332428,0.37185922265052795,-0.30935922265052795,116.0,0.699999988079071,51.0,5.0,0.0,1000.0,1000.0,0.0
809,809,1773963397.016699,168.92820501327515,000809.png,1060,813,1773948992.9990873,169.03469824790955,1773948997.187,169.1119999885559,0.3581298589706421,-0.3425048589706421,94.0,0.4099999964237213,52.0,5.0,0.0,1000.0,1000.0,0.0
810,810,1773963397.181959,169.0934648513794,000810.png,1061,813,1773948993.0983238,169.13393473625183,1773948997.187,169.1119999885559,0.35584160685539246,-0.34802910685539246,94.0,0.4099999964237213,52.0,5.0,0.0,1000.0,1000.0,0.0
811,811,1773963397.367894,169.27939987182617,000811.png,1062,816,1773948993.2520268,169.2876377105713,1773948997.187,169.1119999885559,0.35469749569892883,-0.35079124569892883,94.0,0.4099999964237213,52.0,5.0,0.0,1000.0,1000.0,0.0
812,812,1773963397.526482,169.43798804283142,000812.png,1063,817,1773948993.380798,169.41640901565552,1773948997.753,169.67799997329712,0.354125440120697,-0.352172315120697,92.0,1.059999942779541,52.0,5.0,0.0,1000.0,1000.0,0.0
813,813,1773963397.729994,169.6414999961853,000813.png,1065,817,1773948993.6523461,169.68795704841614,1773948997.753,169.67799997329712,0.35369640588760376,-0.35320812463760376,92.0,1.059999942779541,52.0,5.0,0.0,1000.0,1000.0,0.0
814,814,1773963397.915948,169.82745385169983,000814.png,1066,817,1773948993.7538853,169.78949618339539,1773948997.753,169.67799997329712,0.3536249101161957,-0.3533807694911957,92.0,1.059999942779541,52.0,5.0,0.0,1000.0,1000.0,0.0
815,815,1773963398.168929,170.08043503761292,000815.png,1068,818,1773948994.034013,170.06962394714355,1773948998.213,170.1380000114441,0.3535712659358978,-0.3535102307796478,103.0,1.6699999570846558,52.0,5.0,0.0,1000.0,1000.0,0.0
816,816,1773963398.394356,170.30586194992065,000816.png,1070,820,1773948994.2320366,170.26764750480652,1773948998.213,170.1380000114441,0.35355785489082336,-0.35354259610176086,103.0,1.6699999570846558,52.0,5.0,0.0,1000.0,1000.0,0.0
817,817,1773963398.533006,170.44451189041138,000817.png,1071,821,1773948994.3646734,170.40028429031372,1773948998.714,170.63899993896484,0.3535556197166443,-0.35354799032211304,96.0,1.7999999523162842,52.0,5.0,0.0,1000.0,1000.0,0.0
818,818,1773963398.711241,170.6227469444275,000818.png,1073,821,1773948994.5818462,170.61745715141296,1773948998.714,170.63899993896484,0.3535539507865906,-0.35355204343795776,96.0,1.7999999523162842,52.0,5.0,0.0,1000.0,1000.0,0.0
819,819,1773963398.870821,170.7823269367218,000819.png,1075,823,1773948994.815753,170.8513638973236,1773948998.714,170.63899993896484,0.35355353355407715,-0.35355305671691895,96.0,1.7999999523162842,52.0,5.0,0.0,1000.0,1000.0,0.0
820,820,1773963399.014764,170.92627000808716,000820.png,1076,824,1773948994.9303408,170.96595168113708,1773948999.167,171.0920000076294,0.3535534739494324,-0.35355323553085327,84.0,1.659999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
821,821,1773963399.14325,171.0547559261322,000821.png,1077,824,1773948995.059384,171.09499502182007,1773948999.167,171.0920000076294,0.3535534143447876,-0.35355329513549805,84.0,1.659999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
822,822,1773963399.29516,171.20666599273682,000822.png,1078,827,1773948995.221754,171.25736498832703,1773948999.167,171.0920000076294,0.4267767071723938,-0.17677664756774902,84.0,1.659999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
823,823,1773963399.464449,171.3759548664093,000823.png,1079,827,1773948995.3111331,171.34674406051636,1773948999.167,171.0920000076294,0.4633883535861969,-0.08838832378387451,84.0,1.659999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
824,824,1773963399.626464,171.53796982765198,000824.png,1081,828,1773948995.4935,171.5291109085083,1773948999.785,171.71000003814697,0.24084709584712982,-0.022097080945968628,78.0,1.5099999904632568,51.0,5.0,0.0,1000.0,1000.0,0.0
825,825,1773963399.780621,171.69212698936462,000825.png,1082,828,1773948995.5924668,171.62807774543762,1773948999.785,171.71000003814697,0.12042354792356491,-0.011048540472984314,78.0,1.5099999904632568,51.0,5.0,0.0,1000.0,1000.0,0.0
826,826,1773963399.940563,171.852068901062,000826.png,1084,830,1773948995.8454318,171.88104271888733,1773948999.785,171.71000003814697,0.030105886980891228,-0.0027621351182460785,78.0,1.5099999904632568,51.0,5.0,0.0,1000.0,1000.0,0.0
827,827,1773963400.139957,172.05146288871765,000827.png,1086,831,1773948996.0922835,172.1278944015503,1773949000.278,172.20300006866455,0.2575264573097229,-0.0006905337795615196,67.0,1.559999942779541,51.0,5.0,0.0,1000.0,1000.0,0.0
828,828,1773963400.273904,172.1854100227356,000828.png,1086,831,1773948996.0922835,172.1278944015503,1773949000.278,172.20300006866455,0.2575264573097229,-0.0006905337795615196,67.0,1.559999942779541,51.0,5.0,0.0,1000.0,1000.0,0.0
829,829,1773963400.473894,172.3853998184204,000829.png,1088,832,1773948996.351158,172.3867688179016,1773949000.278,172.20300006866455,0.4393816292285919,-0.0001726334448903799,67.0,1.559999942779541,51.0,5.0,0.0,1000.0,1000.0,0.0
830,830,1773963406.252247,178.16375303268433,000830.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
831,831,1773963406.419238,178.33074402809143,000831.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
832,832,1773963406.528888,178.44039392471313,000832.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
833,833,1773963406.638509,178.55001497268677,000833.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
834,834,1773963406.74662,178.65812587738037,000834.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
835,835,1773963406.85528,178.76678586006165,000835.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
836,836,1773963406.962356,178.87386202812195,000836.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
837,837,1773963407.067941,178.97944688796997,000837.png,1129,848,1773949002.9710307,179.00664162635803,1773949005.783,177.7079999446869,0.24886028468608856,0.0027515136171132326,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
838,838,1773963407.174326,179.08583188056946,000838.png,1130,848,1773949003.0318885,179.06749939918518,1773949005.783,177.7079999446869,0.12443014234304428,0.0013757568085566163,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
839,839,1773963407.284387,179.1958930492401,000839.png,1132,848,1773949003.1649718,179.20058274269104,1773949005.783,177.7079999446869,0.03110753558576107,0.0003439392021391541,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
840,840,1773963407.401774,179.31327986717224,000840.png,1133,848,1773949003.2251291,179.2607400417328,1773949005.783,177.7079999446869,0.015553767792880535,0.00017196960106957704,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
841,841,1773963407.507879,179.41938495635986,000841.png,1133,848,1773949003.2251291,179.2607400417328,1773949005.783,177.7079999446869,0.015553767792880535,0.00017196960106957704,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
842,842,1773963407.615051,179.52655696868896,000842.png,1133,848,1773949003.2251291,179.2607400417328,1773949005.783,177.7079999446869,0.015553767792880535,0.00017196960106957704,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
843,843,1773963407.720033,179.63153886795044,000843.png,1133,848,1773949003.2251291,179.2607400417328,1773949005.783,177.7079999446869,0.015553767792880535,0.00017196960106957704,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
844,844,1773963407.824843,179.73634886741638,000844.png,1133,848,1773949003.2251291,179.2607400417328,1773949005.783,177.7079999446869,0.015553767792880535,0.00017196960106957704,47.0,0.0,52.0,5.0,0.0,1000.0,1000.0,0.0
845,845,1773963420.78698,192.69848585128784,000845.png,1144,871,1773949016.5350645,192.5706753730774,1773949019.001,190.92599987983704,0.0,0.0,47.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
846,846,1773963439.699745,211.61125087738037,000846.png,1161,924,1773949035.9516375,211.98724842071533,1773949039.7793026,211.70430254936218,0.0,0.0,,,,,,,,
847,847,1773963439.974916,211.88642191886902,000847.png,1161,926,1773949035.9516375,211.98724842071533,1773949039.826,211.75099992752075,0.0,0.0,64.0,0.8100000023841858,52.0,5.0,0.0,1000.0,1000.0,0.0
848,848,1773963440.125529,212.03703498840332,000848.png,1161,927,1773949035.9516375,211.98724842071533,1773949040.15,212.07500004768372,0.0,0.0,76.0,1.559999942779541,52.0,5.0,0.0,1000.0,1000.0,0.0
849,849,1773963440.297922,212.20942783355713,000849.png,1161,927,1773949035.9516375,211.98724842071533,1773949040.15,212.07500004768372,0.0,0.0,76.0,1.559999942779541,52.0,5.0,0.0,1000.0,1000.0,0.0
850,850,1773963440.462489,212.3739948272705,000850.png,1161,928,1773949035.9516375,211.98724842071533,1773949040.47,212.3949999809265,0.0,0.0,110.0,1.809999942779541,52.0,5.0,0.0,1000.0,1000.0,0.0
851,851,1773963440.673384,212.58488988876343,000851.png,1162,931,1773949036.9679341,213.00354504585266,1773949040.47,212.3949999809265,0.0,0.0,110.0,1.809999942779541,52.0,5.0,0.0,1000.0,1000.0,0.0
852,852,1773963440.851117,212.76262283325195,000852.png,1162,932,1773949036.9679341,213.00354504585266,1773949041.058,212.98300004005432,0.0,0.0,126.0,1.899999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
853,853,1773963441.016237,212.92774295806885,000853.png,1162,932,1773949036.9679341,213.00354504585266,1773949041.058,212.98300004005432,0.0,0.0,126.0,1.899999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
854,854,1773963441.181415,213.09292101860046,000854.png,1163,933,1773949037.0473404,213.08295130729675,1773949041.058,212.98300004005432,0.0,-0.25,126.0,1.899999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
855,855,1773963441.367279,213.27878499031067,000855.png,1166,934,1773949037.2297337,213.26534461975098,1773949041.533,213.4579999446869,0.0,-0.46875,138.0,1.940000057220459,52.0,5.0,0.0,1000.0,1000.0,0.0
856,856,1773963441.531898,213.4434039592743,000856.png,1169,934,1773949037.4264395,213.46205043792725,1773949041.533,213.4579999446869,0.0,-0.49609375,138.0,1.940000057220459,52.0,5.0,0.0,1000.0,1000.0,0.0
857,857,1773963441.711411,213.6229169368744,000857.png,1171,936,1773949037.5693226,213.60493350028992,1773949041.533,213.4579999446869,0.0,-0.4990234375,138.0,1.940000057220459,52.0,5.0,0.0,1000.0,1000.0,0.0
858,858,1773963441.896522,213.8080279827118,000858.png,1174,937,1773949037.7920012,213.82761216163635,1773949042.115,214.03999996185303,0.0,-0.4998779296875,146.0,1.9199999570846558,52.0,5.0,0.0,1000.0,1000.0,0.0
859,859,1773963442.113222,214.0247278213501,000859.png,1177,937,1773949038.0116043,214.04721522331238,1773949042.115,214.03999996185303,0.0,-0.0624847412109375,146.0,1.9199999570846558,52.0,5.0,0.0,1000.0,1000.0,0.0
860,860,1773963442.331086,214.24259185791016,000860.png,1180,939,1773949038.2244651,214.26007604599,1773949042.115,214.03999996185303,0.375,-0.0078105926513671875,146.0,1.9199999570846558,52.0,5.0,0.0,1000.0,1000.0,0.0
861,861,1773963442.497503,214.40900897979736,000861.png,1182,940,1773949038.3507414,214.38635230064392,1773949042.565,214.49000000953674,0.46875,-0.0019526481628417969,136.0,1.7300000190734863,52.0,5.0,0.0,1000.0,1000.0,0.0
862,862,1773963442.687858,214.5993640422821,000862.png,1185,941,1773949038.5747676,214.61037850379944,1773949042.565,214.49000000953674,0.49609375,-0.0002440810203552246,136.0,1.7300000190734863,52.0,5.0,0.0,1000.0,1000.0,0.0
863,863,1773963442.851542,214.7630479335785,000863.png,1187,942,1773949038.7361784,214.77178931236267,1773949043.051,214.9760000705719,0.4990234375,-6.102025508880615e-05,137.0,1.4700000286102295,52.0,5.0,0.0,1000.0,1000.0,0.0
864,864,1773963443.024104,214.93561005592346,000864.png,1189,942,1773949038.8746529,214.91026377677917,1773949043.051,214.9760000705719,0.499755859375,-1.5255063772201538e-05,137.0,1.4700000286102295,52.0,5.0,0.0,1000.0,1000.0,0.0
865,865,1773963443.206236,215.1177418231964,000865.png,1192,944,1773949039.0790076,215.11461853981018,1773949043.051,214.9760000705719,0.499969482421875,-1.9068829715251923e-06,137.0,1.4700000286102295,52.0,5.0,0.0,1000.0,1000.0,0.0
866,866,1773963443.428219,215.3397250175476,000866.png,1195,945,1773949039.2798219,215.31543278694153,1773949043.635,215.55999994277954,0.4999961853027344,-2.3836037144064903e-07,127.0,1.350000023841858,51.0,5.0,0.0,1000.0,1000.0,0.0
867,867,1773963443.643159,215.55466485023499,000867.png,1198,945,1773949039.5046847,215.5402956008911,1773949043.635,215.55999994277954,0.4999995231628418,-2.979504643008113e-08,127.0,1.350000023841858,51.0,5.0,0.0,1000.0,1000.0,0.0
868,868,1773963443.831319,215.74282503128052,000868.png,1200,946,1773949039.7565525,215.7921633720398,1773949043.635,215.55999994277954,0.49999988079071045,-7.448761607520282e-09,127.0,1.350000023841858,51.0,5.0,0.0,1000.0,1000.0,0.0
869,869,1773963444.029656,215.94116187095642,000869.png,1201,947,1773949039.881481,215.91709184646606,1773949044.069,215.99399995803833,0.4999999403953552,-3.724380803760141e-09,120.0,1.4600000381469727,51.0,5.0,0.0,1000.0,1000.0,0.0
870,870,1773963444.215133,216.12663888931274,000870.png,1202,949,1773949040.0296667,216.06527757644653,1773949044.069,215.99399995803833,0.4999999701976776,-1.8621904018800706e-09,120.0,1.4600000381469727,51.0,5.0,0.0,1000.0,1000.0,0.0
871,871,1773963444.413607,216.32511281967163,000871.png,1203,950,1773949040.213367,216.2489778995514,1773949044.568,216.49300003051758,0.5,-9.310952009400353e-10,91.0,1.590000033378601,51.0,5.0,0.0,1000.0,1000.0,0.0
872,872,1773963444.580598,216.49210405349731,000872.png,1205,950,1773949040.5182543,216.55386519432068,1773949044.568,216.49300003051758,0.5,-2.3277380023500882e-10,91.0,1.590000033378601,51.0,5.0,0.0,1000.0,1000.0,0.0
873,873,1773963444.755758,216.66726398468018,000873.png,1206,952,1773949040.606291,216.64190196990967,1773949044.568,216.49300003051758,0.5,-1.1638690011750441e-10,91.0,1.590000033378601,51.0,5.0,0.0,1000.0,1000.0,0.0
874,874,1773963444.966432,216.87793803215027,000874.png,1208,953,1773949040.8676155,216.90322637557983,1773949045.087,217.01199984550476,0.5,-2.9096725029376103e-11,46.0,1.4800000190734863,51.0,5.0,0.0,1000.0,1000.0,0.0
875,875,1773963445.209915,217.12142086029053,000875.png,1210,954,1773949041.0691872,217.104798078537,1773949045.087,217.01199984550476,0.5,-7.274181257344026e-12,46.0,1.4800000190734863,51.0,5.0,0.0,1000.0,1000.0,0.0
876,876,1773963445.414539,217.32604503631592,000876.png,1212,955,1773949041.2434618,217.27907276153564,1773949045.644,217.56900000572205,0.4267767071723938,-0.1767766922712326,30.0,1.4500000476837158,51.0,5.0,0.0,1000.0,1000.0,0.0
877,877,1773963445.639049,217.55055499076843,000877.png,1214,955,1773949041.5849814,217.62059235572815,1773949045.644,217.56900000572205,0.37185922265052795,-0.30935922265052795,30.0,1.4500000476837158,51.0,5.0,0.0,1000.0,1000.0,0.0
878,878,1773963445.846041,217.75754690170288,000878.png,1215,957,1773949041.6857016,217.72131252288818,1773949045.644,217.56900000572205,0.3627063035964966,-0.3314563035964966,30.0,1.4500000476837158,51.0,5.0,0.0,1000.0,1000.0,0.0
879,879,1773963446.054229,217.96573495864868,000879.png,1217,958,1773949041.8991082,217.93471908569336,1773949046.136,218.0609998703003,0.35584160685539246,-0.34802910685539246,20.0,1.659999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
880,880,1773963446.28476,218.19626593589783,000880.png,1219,960,1773949042.1152792,218.15089011192322,1773949046.136,218.0609998703003,0.354125440120697,-0.352172315120697,20.0,1.659999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
881,881,1773963446.499145,218.41065096855164,000881.png,1221,961,1773949042.3850772,218.42068815231323,1773949046.729,218.65400004386902,0.35369640588760376,-0.35320812463760376,14.0,1.7899999618530273,51.0,5.0,0.0,1000.0,1000.0,0.0
882,882,1773963446.710269,218.6217749118805,000882.png,1222,961,1773949042.5497675,218.585378408432,1773949046.729,218.65400004386902,0.3536249101161957,-0.3533807694911957,14.0,1.7899999618530273,51.0,5.0,0.0,1000.0,1000.0,0.0
883,883,1773963446.866784,218.77829003334045,000883.png,1224,962,1773949042.750716,218.7863268852234,1773949046.729,218.65400004386902,0.3535712659358978,-0.3535102307796478,14.0,1.7899999618530273,51.0,5.0,0.0,1000.0,1000.0,0.0
884,884,1773963447.050552,218.9620578289032,000884.png,1225,963,1773949042.9061806,218.94179153442383,1773949047.153,219.07800006866455,0.4267856478691101,-0.1767551153898239,17.0,1.6200000047683716,51.0,5.0,0.0,1000.0,1000.0,0.0
885,885,1773963447.292885,219.20439100265503,000885.png,1227,964,1773949043.1830027,219.21861362457275,1773949047.153,219.07800006866455,0.48169639706611633,-0.04418877884745598,17.0,1.6200000047683716,51.0,5.0,0.0,1000.0,1000.0,0.0
886,886,1773963447.458765,219.37027096748352,000886.png,1229,965,1773949043.369786,219.40539693832397,1773949047.679,219.60399985313416,0.4954240918159485,-0.011047194711863995,25.0,1.409999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
887,887,1773963447.675316,219.58682203292847,000887.png,1231,965,1773949043.6114318,219.64704275131226,1773949047.679,219.60399985313416,0.3890210688114166,0.2624032497406006,25.0,1.409999966621399,51.0,5.0,0.0,1000.0,1000.0,0.0
888,888,1773963447.937632,219.84913802146912,000888.png,1233,967,1773949043.7977817,219.83339262008667,1773949048.167,220.0920000076294,0.36242032051086426,0.33076584339141846,22.0,1.5299999713897705,51.0,5.0,0.0,1000.0,1000.0,0.0
889,889,1773963448.145127,220.05663299560547,000889.png,1235,967,1773949043.9928625,220.02847337722778,1773949048.167,220.0920000076294,0.3557701110839844,0.3478564918041229,22.0,1.5299999713897705,51.0,5.0,0.0,1000.0,1000.0,0.0
890,890,1773963448.352107,220.26361298561096,000890.png,1237,969,1773949044.268553,220.3041639328003,1773949048.167,220.0920000076294,0.3541075587272644,0.35212916135787964,22.0,1.5299999713897705,51.0,5.0,0.0,1000.0,1000.0,0.0
891,891,1773963448.570977,220.48248291015625,000891.png,1239,970,1773949044.4758568,220.5114676952362,1773949048.773,220.69799995422363,0.3536919355392456,0.3531973361968994,18.0,1.7599999904632568,51.0,5.0,0.0,1000.0,1000.0,0.0
892,892,1773963448.772235,220.6837408542633,000892.png,1240,970,1773949044.6327937,220.6684045791626,1773949048.773,220.69799995422363,0.4268459677696228,0.1765986680984497,18.0,1.7599999904632568,51.0,5.0,0.0,1000.0,1000.0,0.0
893,893,1773963448.983944,220.89544987678528,000893.png,1242,971,1773949044.8982751,220.93388605117798,1773949048.773,220.69799995422363,0.4817115068435669,0.04414966702461243,18.0,1.7599999904632568,51.0,5.0,0.0,1000.0,1000.0,0.0
894,894,1773963449.2039,221.11540603637695,000894.png,1243,972,1773949045.0238311,221.05944204330444,1773949049.204,221.1289999485016,0.49085575342178345,0.022074833512306213,16.0,1.7999999523162842,51.0,5.0,0.0,1000.0,1000.0,0.0
895,895,1773963449.429267,221.34077286720276,000895.png,1245,973,1773949045.2713056,221.30691647529602,1773949049.204,221.1289999485016,0.49771392345428467,0.005518708378076553,16.0,1.7999999523162842,51.0,5.0,0.0,1000.0,1000.0,0.0
896,896,1773963449.704633,221.6161389350891,000896.png,1248,974,1773949045.5974808,221.63309168815613,1773949049.707,221.63199996948242,0.4997142553329468,0.0006898385472595692,19.0,1.8300000429153442,51.0,5.0,0.0,1000.0,1000.0,0.0
897,897,1773963449.934104,221.84560990333557,000897.png,1250,976,1773949045.7995336,221.8351445198059,1773949049.707,221.63199996948242,0.390093594789505,-0.2649925947189331,19.0,1.8300000429153442,51.0,5.0,0.0,1000.0,1000.0,0.0
898,898,1773963450.146395,222.05790090560913,000898.png,1252,977,1773949046.1086924,222.14430332183838,1773949050.201,222.12599992752075,0.36268845200538635,-0.3314131796360016,23.0,1.8799999952316284,51.0,5.0,0.0,1000.0,1000.0,0.0
899,899,1773963450.373045,222.28455090522766,000899.png,1253,978,1773949046.203149,222.23875999450684,1773949050.201,222.12599992752075,0.3581209182739258,-0.3424832820892334,23.0,1.8799999952316284,51.0,5.0,0.0,1000.0,1000.0,0.0
900,900,1773963450.589835,222.50134086608887,000900.png,1255,979,1773949046.4557905,222.4914014339447,1773949050.796,222.72099995613098,0.35469526052474976,-0.35078585147857666,117.0,1.7699999809265137,52.0,5.0,0.0,1000.0,1000.0,0.0
901,901,1773963450.794848,222.70635390281677,000901.png,1257,979,1773949046.6791508,222.7147617340088,1773949050.796,222.72099995613098,0.35383886098861694,-0.35286152362823486,117.0,1.7699999809265137,52.0,5.0,0.0,1000.0,1000.0,0.0
902,902,1773963451.041052,222.9525580406189,000902.png,1259,981,1773949046.928515,222.96412587165833,1773949051.178,223.1029999256134,0.42684805393218994,-0.17660371959209442,134.0,1.4900000095367432,51.0,5.0,0.0,1000.0,1000.0,0.0
903,903,1773963451.339583,223.25108885765076,000903.png,1261,982,1773949047.208838,223.24444890022278,1773949051.178,223.1029999256134,0.4817120134830475,-0.044150929898023605,134.0,1.4900000095367432,51.0,5.0,0.0,1000.0,1000.0,0.0
